Class,Energy,Contrast,Correlation,Variance,Homogeniety/IDM,Sum Avg,Sum Variance,Sum Entropy,Entropy,Diff Variance,Diff Entropy,Info Measure of Correl I,Info Measure of Correl II,Maximal Correl Coeff,Autocorrelation,Cluster Prominence,Cluster Shade,Dissimilarity,Max Prob,Inverse Diff,Inverse Diff Normalized,Inverse Moment Normalized,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,m(L5E5/E5L5),m(L5R5/R5L5),m(E5S5_S5E5),m(S5S5),m(R5R5),m(L5S5/S5L5),m(E5E5),m(E5R5/R5E5),m(S5R5/R5S5),s(L5E5/E5L5),s(L5R5/R5L5),s(E5S5_S5E5),s(S5S5),s(R5R5),s(L5S5/S5L5),s(E5E5),s(E5R5/R5E5),s(S5R5/R5S5),Skewness,Kurtosis
nor,0.067747626,0.633064516,0.907797413,33.93301884,0.759677419,11.0766129,135.7903226,2.503181772,4.293234374,0.522177419,0.868000979,-0.438190275,0.953992155,0.15172763,,730.4140813,4.087416126,0.644153226,0.108870968,0.722849462,0.931592131,0.986092059,0.134862119,22.84100407,385.3592743,98.2097409,2.709960938,0.753264903,3.471632749,0.094439916,0.525714569,16.57756194,99.81656741,96.65429688,70.83105469,52.41210938,27.63671875,18.171875,91.48535156,101.3125,35.30273438,17.57714844,14.87805711,14.33109281,3.651232076,9.470087215,16.51809492,15.90524627,6.482685144,6.525219211,9.803897022,0.236590688,2.179992998
nor,0.081013024,0.642137097,0.916001573,14.30633348,0.777982685,6.507056452,56.98891129,2.493485789,4.249286172,0.538558468,0.876492838,-0.459941866,0.95967965,0.177974371,,722.9878392,-5.038260028,0.557459677,0.107862903,0.755359543,0.94049161,0.988351978,0.112479003,25.17949135,300.3868745,88.23858257,2.411132813,0.706554998,4.69465684,0.066922881,1.042382328,17.81991627,111.0911346,87.74511719,70.13574219,46.98632813,26.90039063,19.19335938,83.80078125,92.00683594,32.14941406,16.59960938,14.89018486,14.10237298,5.003139511,16.54581947,17.7814227,19.80748381,7.169923865,8.686203001,11.12538839,-0.205466292,1.612037033
nor,0.108382178,0.496975806,0.876395869,43.16671654,0.793850806,12.86189516,172.9727823,2.20991181,3.739830111,0.405997984,0.786713437,-0.414134825,0.926383974,0.197410128,,717.8450667,-0.205077142,0.701612903,0.099798387,0.708114919,0.926248371,0.983884327,0.132260872,23.98708731,380.3057943,96.30977958,2.720703125,0.752084193,3.22694465,0.087770705,0.532849284,17.93406575,81.63226346,94.65527344,69.45605469,68.36425781,32.81152344,17.03417969,87.8515625,98.06542969,38.08105469,19.24414063,23.41297159,13.95650512,3.224661115,14.28058669,17.25467188,21.05428004,6.21767899,7.031063037,9.442683411,0.073077068,2.673760287
nor,0.059719185,0.586693548,0.926483112,30.84286007,0.767137097,10.39516129,123.4334677,2.611600742,4.418769316,0.480846774,0.840261629,-0.466493965,0.965406398,0.134643317,,709.974219,1.332764608,0.547379032,0.102822581,0.756081989,0.941281769,0.988922363,0.125739035,24.73694214,293.0476105,88.00705999,2.452148438,0.694122574,4.167618078,0.071004809,0.83890214,17.07998659,105.7740136,92.83984375,64.76464844,53.96289063,25.41894531,17.23046875,85.14746094,90.54199219,30.72167969,15.54492188,15.00573352,12.43503482,5.388650485,11.59221461,13.76790843,15.55892566,6.5493614,7.657302908,9.633787618,1.074997465,3.601720485
nor,0.067433114,0.492943548,0.954435383,30.64167244,0.79828629,10.07762097,122.702621,2.619587581,4.320739673,0.403981855,0.78728894,-0.532056439,0.977943849,0.134694698,,735.6553409,-1.074989091,0.423387097,0.108870968,0.799899194,0.953751222,0.992482424,0.134568838,23.85622156,280.3035235,84.03455545,2.385742188,0.668332967,4.925784177,0.078276328,0.882926729,15.47313693,130.4786667,105.5351563,66.11425781,44.74511719,18.48925781,13.71679688,88.17089844,85.10058594,25.68359375,11.62011719,22.8693388,12.82521919,6.346976513,16.03782102,14.22514222,15.79173724,8.396678762,8.959291049,10.86860065,-0.071018718,1.920194419
nor,0.068090084,0.453629032,0.934530402,31.8855768,0.802217742,10.69354839,127.7560484,2.54531353,4.18249779,0.367943548,0.754681489,-0.509866626,0.97100774,0.149896357,,736.2558879,-2.804861236,0.497983871,0.101814516,0.771085349,0.946039019,0.990606573,0.128934452,24.23274257,337.7397385,92.75556427,2.596679688,0.713230879,4.039835278,0.079137319,0.785648535,16.68569697,102.242123,91.13671875,71.19726563,49.02929688,21.80957031,15.55957031,88.859375,94.3515625,31.4140625,14.38867188,14.40392122,14.73381529,4.662542126,16.60549742,18.02544355,20.10153044,8.161793896,8.349321424,11.19606314,-0.614180496,5.123314841
nor,0.076000138,0.570564516,0.900634133,36.5683515,0.77641129,11.64112903,146.4294355,2.438792131,4.152224721,0.469254032,0.836100246,-0.433120877,0.948310494,0.163630594,,725.6349582,-2.714691876,0.623991935,0.099798387,0.734206989,0.933897442,0.986313804,0.13770698,23.69892627,396.1775311,97.11175007,2.768554688,0.754559974,3.150279837,0.098657558,0.484273431,17.34037674,81.73124518,98.09765625,72.36425781,62.60742188,29.17382813,20.01757813,85.52441406,100.5595703,37.93066406,19.02832031,17.21021201,14.28938411,3.917295366,15.99252018,14.66793901,16.88212317,5.62473201,8.474720896,10.03897907,-0.155011289,4.746992354
nor,0.05710909,0.521169355,0.934567378,23.37976468,0.780544355,8.839717742,93.54939516,2.654208083,4.411268026,0.423639113,0.798293313,-0.488295327,0.97064004,0.133652619,,724.6669169,-0.11796905,0.496975806,0.102822581,0.772093414,0.946206012,0.990551412,0.140245961,23.35821271,305.8152527,87.92497276,2.487304688,0.691926099,4.032792862,0.089303264,0.676349413,15.34236684,106.0603119,87.27539063,65.45214844,48.19042969,22.65234375,14.36523438,86.83984375,93.48046875,28.109375,13.94726563,16.02375499,13.65890487,6.594159515,16.44491592,13.71500827,15.3816654,7.11781526,10.0863875,10.64886096,-1.040840627,6.28665878
nor,0.06867033,0.495967742,0.954603866,29.01744424,0.791935484,9.737903226,116.1814516,2.621569861,4.325581813,0.404233871,0.78573982,-0.534488121,0.978452347,0.118817172,,730.4469221,-1.008739712,0.423387097,0.103830645,0.798387097,0.953629032,0.992637936,0.145064597,22.86425039,278.4171675,83.41438835,2.358398438,0.671128725,5.099924429,0.091455364,0.806027981,14.57330731,142.4773469,104.0009766,64.52246094,45.15722656,18.33984375,14.015625,85.1640625,91.38476563,25.88574219,11.6015625,17.39016115,13.90932728,6.462674873,16.44578778,13.85515056,17.56983317,7.034066953,10.61064603,11.62752391,-0.123941437,2.264056338
nor,0.18466177,0.319556452,0.905661088,48.69629694,0.851108871,13.74294355,195.3235887,1.950952557,3.164091491,0.259828629,0.644668739,-0.486448424,0.932292312,0.233769759,,718.7050092,-3.37886457,0.5625,0.102822581,0.75453629,0.939992669,0.98819303,0.13947145,24.22529267,436.6747327,100.030947,2.853515625,0.772432739,3.247084439,0.09633256,0.67243544,18.70726054,79.68876896,96.38769531,75.6640625,55.58886719,25.36132813,15.29394531,89.42089844,94.79785156,33.93261719,15.50683594,15.08636442,14.31334574,5.457801852,16.64461294,16.72753213,15.92946852,6.675484731,7.85370574,10.74033931,-0.241039679,4.937777896
cir,0.026769092,3.067540323,0.713249029,25.44484785,0.512085247,8.996975806,99.27318548,2.704897139,5.489009633,2.756804435,1.46798978,-0.169739392,0.799200875,0.107383842,,608.5690785,-0.623035752,1.305443548,0.065524194,0.562274386,0.872367306,0.95809681,0.143418268,24.30535369,533.6416521,108.2175002,3.1640625,0.837507158,1.953755667,0.116016017,0.32796438,20.09658255,48.89806815,102.2841797,83.69238281,62.84277344,39.84667969,30.63574219,92.23730469,95.54589844,56.27246094,32.50292969,20.29736612,14.8548652,4.388678759,14.95169577,19.60188886,20.30371973,6.532965688,4.225450413,6.578210487,0.291975606,2.577954021
cir,0.029610371,2.501008065,0.757978437,25.46229996,0.550784101,9.041330645,99.91229839,2.692191026,5.370211603,2.228074597,1.383477421,-0.208721575,0.844938069,0.108675334,,606.874855,1.478259497,1.154233871,0.080645161,0.59250672,0.885240902,0.96528075,0.14711126,23.69889143,478.4052082,104.2780612,3.022460938,0.809140708,2.245549064,0.11870747,0.344122022,18.67342567,57.95870461,90.44824219,83.47460938,62.00878906,39.57910156,27.28808594,90.48046875,96.76757813,50.99121094,28.50292969,15.14763318,14.62925427,3.116074928,13.55251625,17.3133803,11.99442482,5.266353746,4.83556505,7.429792611,0.041991492,4.167068894
cir,0.024882528,3.710685484,0.646056303,25.31086977,0.477028869,8.990927419,98.09375,2.6982377,5.573796364,3.361643145,1.545786852,-0.14032638,0.754184466,0.101361898,,558.5060717,1.652156293,1.458669355,0.064516129,0.534897033,0.859826732,0.950248176,0.139186356,24.39584852,554.6753497,110.7301481,3.2109375,0.846322937,1.894532269,0.112485135,0.303541887,20.50107468,47.69935154,92.72167969,84.984375,67.25683594,44.8203125,32.98730469,92.078125,104.8232422,59.19042969,35.98046875,12.81708729,14.80480667,2.562559106,15.39449897,14.97404748,12.85164227,4.994144414,4.221011259,5.882397154,-0.16153996,4.189729228
cir,0.029738411,2.433467742,0.765184676,25.03892862,0.554777587,8.943548387,98.28024194,2.70032476,5.353318943,2.164818548,1.378754348,-0.213458033,0.849559656,0.109730854,,611.3909771,-2.353393747,1.137096774,0.078629032,0.598387097,0.886734435,0.966060855,0.133201312,25.0244247,507.254131,106.5377124,3.0859375,0.824270818,2.127985502,0.099021709,0.428049151,20.70710634,50.60391013,89.78125,83.55175781,59.87890625,38.6171875,29.50683594,91.82324219,97.15332031,53.90722656,29.95117188,15.90606205,14.62543713,3.522210007,16.1031872,19.84691467,20.18123508,5.722573732,5.27207587,8.620455191,0.76321654,3.905319722
cir,0.028509325,2.932459677,0.723899,25.41558247,0.53342897,8.998991935,99.29133065,2.701810247,5.445886257,2.635836694,1.457638115,-0.183300008,0.816565449,0.10848714,,619.3930983,1.76605688,1.248991935,0.076612903,0.582291667,0.877910933,0.959857194,0.139875965,24.41418409,528.4415845,109.081423,3.151367188,0.832934097,1.985290871,0.110056832,0.347316195,20.2481108,48.74649764,88.27636719,81.890625,63.67382813,44.296875,29.02539063,93.05859375,99.34277344,54.80957031,30.93554688,15.64881845,14.80258243,2.776398128,12.20943781,18.25927407,15.65124451,5.722508899,4.073311592,6.384977499,-0.053597464,2.546157939
cir,0.02815264,2.696572581,0.742314881,25.55494739,0.542507025,9.047379032,100.0877016,2.705857315,5.412023548,2.413054435,1.416871495,-0.193331759,0.828236029,0.108296747,,604.5689734,0.600900267,1.196572581,0.068548387,0.586676747,0.881936612,0.962916309,0.15080609,23.71736182,505.4527138,106.2265231,3.099609375,0.82312095,2.068270309,0.12157861,0.307125832,19.01499512,54.29835905,95.73730469,82.26660156,64.984375,42.00878906,27.29882813,92.80078125,104.3701172,54.10644531,30.80859375,13.99762641,15.05844989,2.800357111,17.92734985,18.96899825,15.76431687,6.265516493,3.959172985,7.771391522,0.583113626,5.828550521
cir,0.031923737,2.284274194,0.783157225,25.41292055,0.569180594,9.008064516,99.92943548,2.697448995,5.297721762,2.027217742,1.356253747,-0.230488465,0.86513011,0.112067333,,645.1605558,0.733042802,1.090725806,0.08266129,0.610517473,0.89092507,0.967955944,0.13902532,24.35063641,500.5721579,105.9378752,3.063476563,0.821968334,2.244166202,0.10922421,0.357192573,19.64621964,57.04069779,98.25976563,82.32519531,72.11523438,43.15039063,29.02441406,89.95996094,103.9121094,52.5234375,31.43945313,16.18451909,14.68917329,2.239387848,11.93074012,18.35296941,18.68590084,5.647004677,4.320052653,7.493864764,0.041922322,5.590920689
cir,0.03239017,2.087701613,0.804393378,25.57740833,0.57819707,9.029233871,100.7852823,2.699903163,5.265315445,1.842489919,1.314564015,-0.244088803,0.876731744,0.113821568,,661.9840245,-0.837187245,1.043346774,0.077620968,0.615725806,0.894689764,0.970590899,0.134776818,24.75699968,497.6935154,106.0266368,3.077148438,0.816632596,2.144267153,0.10114624,0.358539602,20.3299241,52.5670678,92.94335938,82.08105469,68.77539063,39.40820313,28.31542969,91.57421875,104.1464844,52.66113281,29.67285156,16.88697963,14.71785718,3.517819473,10.07098688,20.21992504,19.89077575,5.738758698,4.082616972,7.634721178,0.691205834,5.44955604
cir,0.032794107,2.092741935,0.800191523,25.3917197,0.585250328,9.010080645,100.0362903,2.693100858,5.241159321,1.850302419,1.317714428,-0.251429007,0.882317909,0.112531051,,657.5511683,0.945924265,1.032258065,0.081653226,0.621908602,0.896050925,0.970592658,0.146785322,24.45090166,513.1341839,105.6123923,3.095703125,0.824049898,2.177071947,0.117015757,0.388270415,19.98212066,54.82615796,90.17773438,80.50585938,63.52246094,37.29394531,25.6953125,92.3359375,99.18847656,50.60644531,27.43066406,16.91072163,14.48455502,3.575995454,12.52402825,16.49553732,15.95927728,5.940901156,4.494824943,6.904968173,0.116001606,4.204987017
cir,0.035312744,2.034274194,0.809580592,25.56888703,0.601139432,9.026209677,100.8044355,2.696666185,5.18699999,1.800907258,1.309433119,-0.269080171,0.894790159,0.115744994,,670.0164988,2.371056593,0.995967742,0.094758065,0.635836694,0.899821728,0.971484354,0.143833162,23.8630004,486.3029055,105.2124243,3.018554688,0.812104101,2.332005313,0.112203717,0.354382745,18.90550542,61.8002385,97.34863281,83.1875,65.38964844,38.02148438,27.31054688,89.18359375,98.95214844,51.40722656,29.48046875,19.38980107,14.37763839,6.061402452,14.29165971,20.20599235,18.51543111,6.58685614,5.132930464,8.988623772,0.468740258,4.85940247
cir,0.032606111,1.912298387,0.815909049,25.5347231,0.58263243,9.05141129,100.7913306,2.701389381,5.22129506,1.675655242,1.269755389,-0.258867047,0.887861601,0.112949683,,637.2144952,1.732643854,1.009072581,0.08266129,0.616642665,0.897133579,0.972824071,0.153084054,23.86354264,540.6569581,108.0280084,3.162109375,0.837576137,2.007416553,0.126801812,0.306443721,19.72581623,52.70532373,88.05859375,80.10449219,67.21484375,38.72851563,24.71777344,89.69628906,101.640625,53.23828125,28.84765625,14.7566458,14.63406807,2.484561186,11.62650695,22.36294425,19.93611761,6.057562333,3.192896869,7.951463541,0.200941676,4.209536153
cir,0.036345705,1.672379032,0.843105724,25.72505828,0.628895873,9.063508065,101.7933468,2.697265867,5.121923917,1.464465726,1.230263538,-0.290469111,0.908061584,0.116426673,,683.8424512,-3.564899105,0.894153226,0.083669355,0.65828293,0.908669355,0.97610859,0.139991789,24.16861461,434.8301499,100.4366068,2.903320313,0.783665492,2.574290716,0.101733084,0.405733395,18.67572957,66.80365699,90.49121094,83.16796875,57.92382813,32.00878906,24.12304688,90.87304688,100.5507813,47.85742188,25.12011719,18.26365689,15.03141469,2.840160957,12.47612262,19.61909565,14.78494078,4.854062583,4.353565716,7.684081441,0.138014264,3.831731996
cir,0.038473107,1.615927419,0.845696009,25.58610289,0.639080517,9.053427419,101.2933468,2.693677716,5.049040815,1.414566532,1.223379553,-0.312861587,0.919931238,0.115398429,,679.9613558,-1.042772467,0.867943548,0.090725806,0.66890121,0.911307868,0.976864445,0.122438088,25.08704114,475.7850153,104.7719831,2.975585938,0.805820237,2.575853171,0.087794153,0.549787978,20.20333529,61.08151678,85.34375,82.95507813,56.5,33.51367188,22.02539063,88.51855469,92.93945313,47.55078125,24.31347656,14.81610535,12.59317026,3.300604345,12.40265953,22.12898383,11.7386908,6.220951952,3.849710933,8.562058405,0.384962028,2.319245529
cir,0.034386991,1.940524194,0.817764132,25.25791488,0.599955755,8.960685484,99.65020161,2.699376634,5.205397675,1.709929435,1.291806401,-0.261889798,0.889760142,0.114927947,,673.3458889,0.296118347,0.984879032,0.083669355,0.635719086,0.900367822,0.972489021,0.14657449,23.80538706,469.008648,103.1355778,2.993164063,0.804267567,2.326644325,0.112000032,0.385622999,18.68967791,62.16349514,96.40917969,81.5546875,58.95800781,36.18652344,22.85253906,89.33886719,102.8408203,49.70214844,26.70019531,17.29796138,14.29832392,2.797975583,12.85406075,17.90821684,17.07157665,5.477623901,4.54856984,6.900914089,0.070236758,2.793218123
cir,0.030981217,2.196572581,0.790869069,25.52889522,0.558497391,9.037298387,100.4828629,2.699995587,5.289294066,1.938256048,1.325334844,-0.234088132,0.868312899,0.111925503,,642.7489065,-0.470738567,1.095766129,0.074596774,0.6,0.889542603,0.968894589,0.140286463,24.6153869,505.6040009,105.9102379,3.09765625,0.820477263,2.083152742,0.108770666,0.332133194,20.19844452,51.08804774,95.1796875,81.375,58.23925781,38.6640625,28.83984375,87.44824219,100.0302734,52.22363281,31.23046875,11.87638664,14.36842145,3.584815293,15.23822702,18.30610304,8.467585995,4.802707356,3.426699192,7.197590023,0.21021327,4.429166711
cir,0.036418363,1.463709677,0.860057221,25.64786259,0.635033207,9.068548387,101.6935484,2.702987521,5.068816873,1.266633065,1.178032122,-0.309666938,0.918635506,0.115446106,,669.6887521,-2.232999139,0.850806452,0.080645161,0.662331989,0.911909417,0.978763274,0.135910697,23.90335078,412.5218628,99.65728988,2.8203125,0.775723651,2.779288227,0.095127189,0.498286427,18.08186888,72.50647343,82.23730469,74.27832031,51.83984375,31.09667969,20.609375,85.56933594,95.13671875,41.67578125,23.35546875,11.33722285,14.37560718,4.09349812,10.56119957,18.85491347,6.864108319,5.325174774,5.777304758,8.210269228,0.080806653,5.529596271
cir,0.036150088,1.527217742,0.851788612,25.19402879,0.624730423,8.984879032,99.80947581,2.699669583,5.075664153,1.323336694,1.187777235,-0.30659488,0.916979875,0.113932295,,657.1316866,2.126680984,0.878024194,0.084677419,0.65188172,0.909210279,0.977939256,0.146228884,24.14184171,486.2912384,104.0558368,3.0234375,0.812270868,2.343994794,0.111170328,0.398627714,19.34515237,59.53761288,96.08203125,79.83691406,61.68359375,33.92480469,22.21777344,88.375,95.33789063,48.54199219,24.86425781,12.11790233,14.69442205,3.485709562,11.46688938,23.87688185,16.11542814,6.766604313,5.2171248,8.985178083,-0.552923991,4.624370627
cir,0.042463193,1.208669355,0.884510393,25.27467395,0.673179554,8.984879032,100.4506048,2.688950488,4.907240078,1.038054435,1.107190881,-0.361286738,0.94080383,0.11835621,,697.4546509,3.2142322,0.744959677,0.097782258,0.694472446,0.922114288,0.982362226,0.139243942,23.26473834,410.2994753,99.74475074,2.809570313,0.772102155,2.997852654,0.103950693,0.504989892,17.23424675,83.46290879,98.5390625,78.11621094,53.04980469,28.28125,21.47265625,91.30761719,96.72167969,44.14648438,22.21777344,13.97655939,14.48658092,3.072006463,14.06153802,17.2645114,19.9708296,6.068672521,6.020048848,8.277233833,0.476988173,6.725965358
cir,0.038286128,1.454637097,0.86113402,25.01853106,0.644545048,8.92641129,99.17641129,2.698145642,5.050581842,1.26234879,1.174033908,-0.315901081,0.921762472,0.115762938,,686.3824494,2.228760214,0.831653226,0.087701613,0.669674059,0.914029877,0.979093925,0.14006272,23.97184885,447.28428,102.2918262,2.919921875,0.790112442,2.587438533,0.104450798,0.471285562,18.64672597,65.97817803,85.671875,78.64355469,54.06542969,30.33886719,24.3203125,91.1171875,98.49707031,48.12988281,25.55078125,13.49596759,14.51661698,4.120572937,13.80307092,20.85668982,19.65280433,8.251360477,4.061610469,7.449398818,0.775058607,8.025373711
cir,0.035600327,1.678427419,0.836008728,25.02413842,0.627185356,8.954637097,98.97681452,2.69763047,5.135906429,1.469506048,1.23812316,-0.28521931,0.904911296,0.112100774,,649.8727183,2.493867554,0.898185484,0.083669355,0.659156586,0.908306076,0.975946696,0.145565609,23.71032138,424.5353764,100.0518814,2.875976563,0.779463525,2.601004111,0.109398981,0.431538196,17.89581897,67.26922285,81.55566406,75.3046875,51.92675781,35.90429688,26.31347656,86.02636719,100.9697266,45.66308594,27.28222656,15.30365513,14.48277934,4.266954247,13.92769315,20.16988132,20.02314407,5.853420597,4.864458698,7.832369982,-0.623894066,5.500550803
cir,0.037731794,1.458669355,0.862289046,25.54612683,0.634811068,9.03125,101.2893145,2.698002954,5.033214135,1.261844758,1.176365803,-0.320956175,0.924128373,0.117680109,,688.8331999,1.030712497,0.849798387,0.088709677,0.662046371,0.911965655,0.978861166,0.142970755,23.7888376,462.7163282,102.1091417,2.962890625,0.802350514,2.491338204,0.109814981,0.437981886,18.63701512,64.68888618,95.31347656,80.56933594,61.18261719,31.12792969,27.90917969,92.10546875,97.00585938,47.73730469,25.73535156,16.01970456,14.46872034,4.81913766,15.14220879,22.14042229,16.44144848,8.084306224,4.640988664,9.238155034,0.525236042,2.5231521
cir,0.037692162,1.516129032,0.85762273,25.28955866,0.633011604,8.967741935,100.2016129,2.697886057,5.068433259,1.316532258,1.189077395,-0.309310026,0.918408096,0.117989289,,699.6236373,2.384103001,0.860887097,0.091733871,0.659879032,0.9111238,0.978214704,0.142365734,24.05747935,485.6192022,104.2831474,3.014648438,0.809809154,2.391717666,0.112097794,0.391857751,19.10174,62.04345576,88.70996094,81.21875,62.2578125,33.67285156,24.82128906,90.10644531,103.0332031,47.68261719,25.3203125,12.91382283,14.27636229,4.440278054,13.33254495,22.29188659,19.79953907,5.427896851,4.973254397,8.662899861,0.551645282,3.595912667
cir,0.039035063,1.414314516,0.862677022,25.48132718,0.648980532,9.049395161,101.0756048,2.692117095,5.018383637,1.225554435,1.163722729,-0.324743104,0.925795759,0.116842913,,677.7797735,2.208492736,0.817540323,0.09375,0.673622312,0.915337306,0.979643265,0.146156623,23.48129099,479.8887337,103.9854068,2.985351563,0.806429192,2.499174558,0.11331054,0.385044118,18.4727483,68.03222499,89.62695313,80.875,55.70117188,29.03515625,27.67871094,91.69238281,95.46484375,48.90527344,25.39160156,18.92823435,14.5949575,3.512228662,11.65683244,22.80145514,15.10599367,7.902449178,5.426199796,8.033293189,0.63130208,2.675198053
cir,0.039478631,1.40625,0.867683296,25.63660062,0.646685247,9.047379032,101.7046371,2.69345685,5.011543744,1.216481855,1.16237839,-0.327027153,0.926844154,0.118145332,,698.6674048,-2.586587538,0.821572581,0.092741935,0.671690188,0.914827713,0.979631973,0.134518259,24.69402872,503.8248217,105.5512749,3.052734375,0.818610658,2.45408003,0.104464911,0.474226252,20.07993289,61.68252138,89.046875,83.51953125,55.52539063,31.69433594,28.51269531,86.45019531,89.82910156,47.7734375,25.0859375,12.14082464,14.3704697,3.631228071,14.73789392,23.62406446,15.95373754,6.520783609,5.016198601,8.989685276,0.095661704,2.881629832
cir,0.043820321,1.140120968,0.892125015,25.01166362,0.686566286,8.914314516,99.46270161,2.687204695,4.862650302,0.978074597,1.085449193,-0.378070373,0.946769863,0.118828529,,713.0130473,5.593787441,0.710685484,0.099798387,0.706283602,0.925542961,0.983381942,0.144253251,23.29383357,423.930872,100.6448771,2.8515625,0.774870997,2.82903125,0.104413594,0.479808116,17.46678572,76.24085873,80.50488281,80.4921875,49.35546875,25.421875,25.49316406,89.49511719,93.47949219,46.78027344,22.84375,15.25462512,14.72723648,4.690768497,15.31231732,25.50721407,20.10124384,7.976974416,7.154595623,10.26050506,-0.507313214,6.732414723
cir,0.035488037,1.751008065,0.831762487,25.08370873,0.617261622,8.94858871,99.1421371,2.695667318,5.144177105,1.535030242,1.250830852,-0.284205807,0.904476209,0.113727261,,661.4834476,2.375064588,0.92641129,0.08266129,0.649579973,0.905590176,0.974977793,0.154287226,23.27857241,517.3281443,105.4479462,3.073242188,0.830028039,2.300517726,0.13067604,0.35490151,18.61640953,60.8672291,96.75292969,83.65429688,54.30957031,32.34082031,31.36816406,88.40527344,105.0097656,52.88183594,32.66210938,13.97773664,14.73986376,2.63967108,14.94105864,26.64361551,18.39257253,4.179182776,4.111493688,8.631826733,0.592922521,3.369006132
cir,0.032806301,1.952620968,0.809307927,25.53346302,0.587403632,9.067540323,100.7469758,2.698089282,5.228351605,1.716985887,1.283184232,-0.256210852,0.885912633,0.110280741,,632.2932322,-3.831824579,1.005040323,0.078629032,0.621918203,0.897935644,0.972484841,0.14256858,24.76256097,511.2843523,105.4456123,3.091796875,0.824020385,2.164371383,0.110240068,0.38424061,20.35664181,53.20420215,90.81640625,80.7421875,56.30859375,35.40429688,30.48828125,85.93847656,96.70996094,53.38378906,32.32324219,12.45896794,13.67685172,3.487418096,14.48633141,23.46858296,11.49643727,7.249007086,3.325101013,7.280139114,0.412840635,4.515879309
cir,0.036166855,1.599798387,0.848396912,25.66258978,0.612814279,9.061491935,101.6159274,2.695211248,5.098555461,1.387852823,1.205199545,-0.299342556,0.913152802,0.115881396,,672.220483,-2.363607831,0.910282258,0.087701613,0.642288306,0.906074862,0.976867478,0.136592858,24.02430255,419.5425246,99.64341333,2.837890625,0.781477816,2.775961016,0.098342904,0.471933015,18.51687863,72.86642434,77.16796875,78.02636719,50.98339844,33.96875,26.72460938,89.18066406,101.4052734,44.984375,26.45898438,11.32964742,14.00482547,5.04186886,12.5202019,19.12427496,11.77923532,6.125392274,5.047859302,8.506580385,0.3985694,8.066493529
cir,0.040578153,1.212701613,0.883857882,25.33490581,0.662049792,9.001008065,100.6885081,2.695445742,4.929990744,1.037550403,1.098215544,-0.354793725,0.938470223,0.117307097,,690.2633996,0.897166243,0.763104839,0.088709677,0.683064516,0.919925527,0.982325593,0.148889263,23.56077057,448.7950623,100.8147762,2.927734375,0.788050074,2.660565971,0.116301039,0.444303085,17.90671793,72.16311966,86.99511719,77.74023438,59.625,30.16210938,24.72949219,84.37695313,92.75195313,49.90820313,27.75195313,12.73285555,14.5562164,3.806153314,15.40836553,24.17508535,19.14400992,5.827125322,3.082373581,9.618394827,0.078147865,3.21140399
cir,0.037539225,1.474798387,0.858007796,25.4613864,0.632510309,9.035282258,100.9344758,2.699028673,5.051611702,1.276461694,1.177781847,-0.31391995,0.920635789,0.115675255,,670.5932805,1.524849442,0.855846774,0.089717742,0.659089382,0.911360817,0.978686922,0.137674485,24.23443524,484.8774414,104.6425604,3.021484375,0.810379175,2.367856933,0.10574481,0.375216515,19.43469019,60.17660068,97.43066406,80.2109375,62.88378906,31.93261719,28.10742188,89.49609375,98.06542969,50.63671875,28.41894531,13.03893466,14.72044553,3.711741192,15.94896619,26.82979997,15.37945705,7.831532802,4.053819124,8.94488408,0.657545083,4.95932058
cir,0.04247488,1.075604839,0.897101593,25.18725586,0.68388602,8.966733871,100.2328629,2.697401776,4.855294957,0.915070565,1.054256528,-0.380458447,0.947542642,0.118516193,,701.7278027,3.633327249,0.704637097,0.094758065,0.700873656,0.925599982,0.984250853,0.153624833,23.46741211,476.6261275,102.2354319,2.975585938,0.799097871,2.670138692,0.124459658,0.414010037,18.12701656,71.91303435,88.22558594,80.23535156,52.7734375,26.26855469,24.484375,88.91503906,97.05078125,45.64355469,22.32910156,15.31382219,14.73023197,4.041268216,12.95436569,22.82836692,15.04218925,5.086722804,5.917620366,9.34733904,0.37596815,3.163604303
cir,0.038642304,1.32358871,0.870562793,25.16375536,0.651687254,8.986895161,99.8921371,2.696774719,4.997226586,1.139364919,1.137658178,-0.331325554,0.928733107,0.115054357,,667.6336008,3.097770644,0.799395161,0.086693548,0.675201613,0.916678102,0.980758849,0.139824207,23.89110464,496.2368083,104.6007922,3.017578125,0.816673751,2.55350042,0.109415589,0.40373189,19.25971882,68.27266101,95.83105469,80.2109375,57.19628906,29.96582031,25.83691406,90.35058594,93.56054688,50.3515625,25.62695313,13.36535819,14.66078006,4.687429625,14.34119381,27.38621057,18.26822887,6.498715878,4.864551988,9.576709022,-0.724561018,6.798046201
